Image Name,Site,Substrate,Auto,ISO,ShutterSpeed,FocalLength,FStop,WhiteBalance,FNU,DOC,Flow,Secchi,TSS
P1010807.JPG,Aqueduct Road Lower,,y,200,0.016666667,4.5,2,0,1.6,,y,y,
P1010808.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010809.JPG,Aqueduct Road Lower,,y,200,0.016666667,4.5,2,0,1.6,,y,y,
P1010810.JPG,Aqueduct Road Lower,,y,200,0.016666667,4.5,2,0,1.6,,y,y,
P1010811.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010812.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010813.JPG,Aqueduct Road Lower,,y,200,0.025,4.5,2,0,1.6,,y,n,
P1010814.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,n,
P1010815.JPG,Aqueduct Road Lower,,y,320,0.0125,4.5,2,0,1.6,,y,n,
P1010816.JPG,Aqueduct Road Lower,,y,200,0.016666667,4.5,2,0,1.6,,y,n,
P1010817.JPG,Aqueduct Road Lower,,y,200,0.016666667,4.5,2,0,1.6,,y,n,
P1010818.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,n,
P1010819.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,n,
P1010820.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,n,
P1010821.JPG,Aqueduct Road Lower,,y,200,0.016666667,4.5,2,0,1.6,,y,n,
P1010822.JPG,Aqueduct Road Lower,,y,200,0.016666667,4.5,2,0,1.6,,y,n,
P1010823.JPG,Aqueduct Road Lower,,y,200,0.025,4.5,2,0,1.6,,y,n,
P1010824.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,n,
P1010825.JPG,Aqueduct Road Lower,,y,200,0.025,4.5,2,0,1.6,,y,n,
P1010826.JPG,Aqueduct Road Lower,,y,250,0.033333333,4.5,2,0,1.6,,y,n,
P1010827.JPG,Aqueduct Road Lower,,y,200,0.025,4.5,2,0,1.6,,y,n,
P1010828.JPG,Aqueduct Road Lower,,y,250,0.025,4.5,2,0,1.6,,y,n,
P1010829.JPG,Aqueduct Road Lower,,y,250,0.025,4.5,2,0,1.6,,y,n,
P1010830.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,n,
P1010831.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,n,
P1010832.JPG,Aqueduct Road Lower,,y,200,0.025,4.5,2,0,1.6,,y,n,
P1010833.JPG,Aqueduct Road Lower,,y,200,0.025,4.5,2,0,1.6,,y,y,
P1010834.JPG,Aqueduct Road Lower,,y,320,0.0125,4.5,2,0,1.6,,y,y,
P1010835.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,y,
P1010836.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,y,
P1010837.JPG,Aqueduct Road Lower,,y,400,0.01,4.5,2,0,1.6,,y,y,
P1010838.JPG,Aqueduct Road Lower,,y,250,0.016666667,4.5,2,0,1.6,,y,y,
P1010839.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,y,
P1010840.JPG,Aqueduct Road Lower,,y,400,0.0125,4.5,2,0,1.6,,y,y,
P1010841.JPG,Aqueduct Road Lower,,y,250,0.0125,4.5,2,0,1.6,,y,y,
P1010842.JPG,Aqueduct Road Lower,,y,200,0.016666667,4.5,2,0,1.6,,y,y,
P1010843.JPG,Aqueduct Road Lower,,y,200,0.016666667,4.5,2,0,1.6,,y,y,
P1010844.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010845.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010846.JPG,Aqueduct Road Lower,,y,320,0.01,4.5,2,0,1.6,,y,y,
P1010847.JPG,Aqueduct Road Lower,,y,200,0.02,4.5,2,0,1.6,,y,y,
P1010848.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010849.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010850.JPG,Aqueduct Road Lower,,y,200,0.0125,4.5,2,0,1.6,,y,y,
P1010851.JPG,Aqueduct Road Lower,,y,200,0.01,4.5,2,0,1.6,,y,y,
P1010852.JPG,Aqueduct Road Lower,,y,200,0.008,4.5,2,0,1.6,,y,y,
P1010853.JPG,Aqueduct Road Upper,,y,200,0.01,4.5,2,0,0.9,,y,y,
P1010854.JPG,Aqueduct Road Upper,,y,160,0.008,4.5,2,0,0.9,,y,y,
P1010855.JPG,Aqueduct Road Upper,,y,200,0.016666667,4.5,2,0,0.9,,y,y,
P1010856.JPG,Aqueduct Road Upper,,y,160,0.008,4.5,2,0,0.9,,y,y,
P1010857.JPG,Aqueduct Road Upper,,y,200,0.008,4.5,2,0,0.9,,y,y,
P1010858.JPG,Aqueduct Road Upper,,y,200,0.008,4.5,2,0,0.9,,y,y,
P1010859.JPG,Aqueduct Road Upper,,y,200,0.01,4.5,2,0,0.9,,y,y,
P1010860.JPG,Aqueduct Road Upper,,y,200,0.008,4.5,2,0,0.9,,y,y,
P1010861.JPG,Aqueduct Road Upper,,y,200,0.008,4.5,2,0,0.9,,y,y,
P1010862.JPG,Aqueduct Road Upper,,y,160,0.008,4.5,2,0,0.9,,y,y,
P1010863.JPG,Aqueduct Road Upper,,y,250,0.008,4.5,2,0,0.9,,y,y,
P1010864.JPG,Aqueduct Road Upper,,y,200,0.008,4.5,2,0,0.9,,y,y,
P1010865.JPG,Aqueduct Road Upper,,y,250,0.005,4.5,2,0,0.9,,y,y,
P1010866.JPG,Aqueduct Road Upper,,y,160,0.008,4.5,2,0,0.9,,y,y,
P1010867.JPG,Aqueduct Road Upper,,y,160,0.008,4.5,2,0,0.9,,y,y,
P1010868.JPG,Aqueduct Road Upper,,y,200,0.008,4.5,2,0,0.9,,y,y,
P1010869.JPG,Aqueduct Road Upper,,y,250,0.00625,4.5,2,0,0.9,,y,y,
P1010870.JPG,Aqueduct Road Upper,,y,160,0.008,4.5,2,0,0.9,,y,y,
P1010871.JPG,Aqueduct Road Upper,,y,160,0.008,4.5,2,0,0.9,,y,y,
P1010872.JPG,Aqueduct Road Upper,,y,200,0.008,4.5,2,0,0.9,,y,y,
P1010873.JPG,Aqueduct Road Upper,,y,160,0.008,4.5,2,0,0.9,,y,y,
P1010874.JPG,Aqueduct Road Upper,,y,200,0.008,4.5,2,0,0.9,,y,n,
P1010875.JPG,Aqueduct Road Upper,,y,200,0.01,4.5,2,0,0.9,,y,n,
P1010876.JPG,Aqueduct Road Upper,,y,200,0.016666667,4.5,2,0,0.9,,y,n,
P1010877.JPG,Aqueduct Road Upper,,y,200,0.0125,4.5,2,0,0.9,,y,n,
P1010878.JPG,Aqueduct Road Upper,,y,200,0.01,4.5,2,0,0.9,,y,n,
DSC03606.JPG,MD 1,,y,,0.125,2.5,2.8,0,17.8,,,,
DSC03607.JPG,MD 1,,y,,0.125,2.5,2.8,0,17.8,,,,
DSC03608.JPG,MD 1,,y,,0.125,2.5,2.8,0,17.8,,,,
DSC03609.JPG,MD 1,,y,,0.125,2.5,2.8,0,17.8,,,,
DSC03610.JPG,MD 2,,y,,0.125,2.5,2.8,0,32,,,,
DSC03611.JPG,MD 2,,y,,0.125,2.5,2.8,0,32,,,,
DSC03612.JPG,MD 2,,y,,0.125,2.5,2.8,0,32,,,,
DSC03613.JPG,MD 2,,y,,0.125,2.5,2.8,0,32,,,,
DSC03614.JPG,MD 2,,y,,0.125,2.5,2.8,0,32,,,,
DSC03615.JPG,MD 2,,y,,0.125,2.5,2.8,0,32,,,,
DSC03616.JPG,MD 2,,y,,0.125,2.5,2.8,0,32,,,,
DSC03635.JPG,MD 3,,y,,0.066666667,2.5,2.8,0,11.8,,,,
DSC03636.JPG,MD 3,,y,,0.011111111,2.5,2.8,0,11.8,,,,
DSC03637.JPG,MD 3,,y,,0.033333333,2.5,2.8,0,11.8,,,,
DSC03638.JPG,MD 3,,y,,0.066666667,2.5,2.8,0,11.8,,,,
DSC03639.JPG,MD 3,,y,,0.033333333,2.5,2.8,0,11.8,,,,
DSC03640.JPG,MD 3,,y,,0.066666667,2.5,2.8,0,11.8,,,,
DSC03641.JPG,MD 3,,y,,0.066666667,2.5,2.8,0,11.8,,,,
DSC03642.JPG,MD 3,,y,,0.033333333,2.5,2.8,0,11.8,,,,
DSC03643.JPG,MD 3,,y,,0.033333333,2.5,2.8,0,11.8,,,,
DSC03644.JPG,MD 3,,y,,0.033333333,2.5,2.8,0,11.8,,,,
DSC03646.JPG,MD 3,,y,,0.033333333,2.5,2.8,0,11.8,,,,
DSC03647.JPG,MD 3,,y,,0.01,2.5,2.8,0,11.8,,,,
DSC03648.JPG,MD 3,,y,,0.011111111,2.5,2.8,0,11.8,,,,
DSC03649.JPG,MD 3,,y,,0.033333333,2.5,2.8,0,11.8,,,,
DSC03650.JPG,MD 3,,y,,0.016666667,2.5,2.8,0,11.8,,,,
DSC03651.JPG,MD 3,,y,,0.016666667,2.5,2.8,0,11.8,,,,
DSC03652.JPG,MD 3,,y,,0.016666667,2.5,2.8,0,11.8,,,,
DSC03618.JPG,MD 4,,y,,0.016666667,2.5,2.8,0,14.5,,,,
DSC03619.JPG,MD 4,,y,,0.033333333,2.5,2.8,0,14.5,,,,
DSC03620.JPG,MD 4,,y,,0.033333333,2.5,2.8,0,14.5,,,,
DSC03621.JPG,MD 4,,y,,0.066666667,2.5,2.8,0,14.5,,,,
DSC03622.JPG,MD 4,,y,,0.033333333,2.5,2.8,0,14.5,,,,
DSC03623.JPG,MD 4,,y,,0.033333333,2.5,2.8,0,14.5,,,,
Shotcut_00_00_04_900.png,MD 4,,y,,,,,,14.5,,,,
Shotcut_00_00_05_880.png,MD 4,,y,,,,,,14.5,,,,
Shotcut_00_00_07_300.png,MD 4,,y,,,,,,14.5,,,,
Shotcut_00_00_08_280.png,MD 4,,y,,,,,,14.5,,,,
Shotcut_00_00_09_360.png,MD 4,,y,,,,,,14.5,,,,
Shotcut_00_00_12_040.png,MD 4,,y,,,,,,14.5,,,,
Shotcut_00_00_15_800.png,MD 4,,y,,,,,,14.5,,,,
Shotcut_00_00_34_100.png,MD 4,,y,,,,,,14.5,,,,
Shotcut_00_00_36_040.png,MD 4,,y,,,,,,14.5,,,,
Shotcut_00_00_38_560.png,MD 4,,y,,,,,,14.5,,,,
DSC03628.JPG,MD 5,,y,,0.033333333,2.5,2.8,0,15,,,,
DSC03629.JPG,MD 5,,y,,0.033333333,2.5,2.8,0,15,,,,
DSC03630.JPG,MD 5,,y,,0.033333333,2.5,2.8,0,15,,,,
DSC03631.JPG,MD 5,,y,,0.033333333,2.5,2.8,0,15,,,,
DSC03632.JPG,MD 5,,y,,0.033333333,2.5,2.8,0,15,,,,
DSC03633.JPG,MD 5,,y,,0.033333333,2.5,2.8,0,15,,,,
DSC03685.JPG,Allen,,y,,0.01,2.5,2.8,0,12.9,,,,
DSC03686.JPG,Allen,,y,,0.008,2.5,2.8,0,12.9,,,,
DSC03687.JPG,Allen,,y,,0.008,2.5,2.8,0,12.9,,,,
DSC03688.JPG,Allen,,y,,0.008,2.5,2.8,0,12.9,,,,
DSC03689.JPG,Allen,,y,,0.008,2.5,2.8,0,12.9,,,,
DSC03690.JPG,Allen,,y,,0.125,2.5,2.8,0,12.9,,,,
DSC03691.JPG,Allen,,y,,0.066666667,2.5,2.8,0,12.9,,,,
DSC03692.JPG,Allen,,y,,0.066666667,2.5,2.8,0,12.9,,,,
DSC03693.JPG,Allen,,y,,0.008,2.5,2.8,0,12.9,,,,
DSC03694.JPG,Allen,,y,,0.008,2.5,2.8,0,12.9,,,,
DSC03695.JPG,Allen,,y,,0.008,2.5,2.8,0,12.9,,,,
DSC03696.JPG,Allen,,y,,0.008,2.5,2.8,0,12.9,,,,
DSC03697.JPG,Allen,,y,,0.008,2.5,2.8,0,12.9,,,,
DSC03698.JPG,Allen,,y,,0.008,2.5,2.8,0,12.9,,,,
DSC03699.JPG,Allen,,y,,0.033333333,2.5,2.8,0,12.9,,,,
DSC03700.JPG,Allen,,y,,0.066666667,2.5,2.8,0,12.9,,,,
DSC03665.JPG,Downtown Salisbury Boat Launch,,y,,0.008,2.5,2.8,0,9.11,,,,
DSC03666.JPG,Downtown Salisbury Boat Launch,,y,,0.008,2.5,2.8,0,9.11,,,,
DSC03667.JPG,Downtown Salisbury Boat Launch,,y,,0.011111111,2.5,2.8,0,9.11,,,,
DSC03668.JPG,Downtown Salisbury Boat Launch,,y,,0.033333333,2.5,2.8,0,9.11,,,,
DSC03669.JPG,Downtown Salisbury Boat Launch,,y,,0.033333333,2.5,2.8,0,9.11,,,,
DSC03670.JPG,Downtown Salisbury Boat Launch,,y,,0.008,2.5,2.8,0,9.11,,,,
DSC03671.JPG,Downtown Salisbury Boat Launch,,y,,0.01,2.5,2.8,0,9.11,,,,
DSC03672.JPG,Downtown Salisbury Boat Launch,,y,,0.016666667,2.5,2.8,0,9.11,,,,
DSC03673.JPG,Downtown Salisbury Boat Launch,,y,,0.01,2.5,2.8,0,9.11,,,,
DSC03674.JPG,Downtown Salisbury Boat Launch,,y,,0.011111111,2.5,2.8,0,9.11,,,,
DSC03675.JPG,Downtown Salisbury Boat Launch,,y,,0.066666667,2.5,2.8,0,9.11,,,,
DSC03676.JPG,Downtown Salisbury Boat Launch,,y,,0.016666667,2.5,2.8,0,9.11,,,,
DSC03677.JPG,Downtown Salisbury Boat Launch,,y,,0.033333333,2.5,2.8,0,9.11,,,,
DSC03653.JPG,Downtown Salisbury,,y,,0.033333333,2.5,2.8,0,5.18,,,,
DSC03654.JPG,Downtown Salisbury,,y,,0.033333333,2.5,2.8,0,5.18,,,,
DSC03655.JPG,Downtown Salisbury,,y,,0.066666667,2.5,2.8,0,5.18,,,,
DSC03656.JPG,Downtown Salisbury,,y,,0.016666667,2.5,2.8,0,5.18,,,,
DSC03657.JPG,Downtown Salisbury,,y,,0.033333333,2.5,2.8,0,5.18,,,,
DSC03658.JPG,Downtown Salisbury,,y,,0.008,2.5,2.8,0,5.18,,,,
DSC03659.JPG,Downtown Salisbury,,y,,0.008,2.5,2.8,0,5.18,,,,
DSC03660.JPG,Downtown Salisbury,,y,,0.01,2.5,2.8,0,5.18,,,,
DSC03661.JPG,Downtown Salisbury,,y,,0.011111111,2.5,2.8,0,5.18,,,,
DSC03662.JPG,Downtown Salisbury,,y,,0.008,2.5,2.8,0,5.18,,,,
DSC03663.JPG,Downtown Salisbury,,y,,0.008,2.5,2.8,0,5.18,,,,
DSC03716.JPG,Mt Vernon Marina,,y,,0.008,2.5,2.8,0,4.26,,,,
DSC03717.JPG,Mt Vernon Marina,,y,,0.066666667,2.5,2.8,0,4.26,,,,
DSC03718.JPG,Mt Vernon Marina,,y,,0.033333333,2.5,2.8,0,4.26,,,,
DSC03719.JPG,Mt Vernon Marina,,y,,0.011111111,2.5,2.8,0,4.26,,,,
DSC03720.JPG,Mt Vernon Marina,,y,,0.066666667,2.5,2.8,0,4.26,,,,
DSC03721.JPG,Mt Vernon Marina,,y,,0.033333333,2.5,2.8,0,4.26,,,,
DSC03722.JPG,Mt Vernon Marina,,y,,0.033333333,2.5,2.8,0,4.26,,,,
DSC03723.JPG,Mt Vernon Marina,,y,,0.033333333,2.5,2.8,0,4.26,,,,
DSC03724.JPG,Princess Anne,,y,,0.033333333,2.5,2.8,0,8.55,,,,
DSC03725.JPG,Princess Anne,,y,,0.033333333,2.5,2.8,0,8.55,,,,
DSC03726.JPG,Princess Anne,,y,,0.033333333,2.5,2.8,0,8.55,,,,
DSC03727.JPG,Princess Anne,,y,,0.033333333,2.5,2.8,0,8.55,,,,
DSC03728.JPG,Princess Anne,,y,,0.033333333,2.5,2.8,0,8.55,,,,
DSC03729.JPG,Princess Anne,,y,,0.033333333,2.5,2.8,0,8.55,,,,
DSC03730.JPG,Princess Anne,,y,,0.066666667,2.5,2.8,0,8.55,,,,
DSC03731.JPG,Princess Anne,,y,,0.066666667,2.5,2.8,0,8.55,,,,
DSC03703.JPG,Wicomico Ferry Lower,,y,,0.008,2.5,2.8,0,8.93,,,,
DSC03704.JPG,Wicomico Ferry Lower,,y,,0.008,2.5,2.8,0,8.93,,,,
DSC03705.JPG,Wicomico Ferry Lower,,y,,0.008,2.5,2.8,0,8.93,,,,
DSC03706.JPG,Wicomico Ferry Lower,,y,,0.008,2.5,2.8,0,8.93,,,,
DSC03707.JPG,Wicomico Ferry Lower,,y,,0.008,2.5,2.8,0,8.93,,,,
DSC03708.JPG,Wicomico Ferry Lower,,y,,0.008,2.5,2.8,0,8.93,,,,
DSC03709.JPG,Wicomico Ferry Lower,,y,,0.008,2.5,2.8,0,8.93,,,,
DSC03710.JPG,Wicomico Ferry Lower,,y,,0.008,2.5,2.8,0,8.93,,,,
DSC03711.JPG,Wicomico Ferry Lower,,y,,0.008,2.5,2.8,0,8.93,,,,
DSC03712.JPG,Wicomico Ferry Lower,,y,,0.008,2.5,2.8,0,8.93,,,,
DSC03713.JPG,Wicomico Ferry Lower,,y,,0.008,2.5,2.8,0,8.93,,,,
Shotcut_00_00_07_760.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_08_580.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_10_060.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_11_380.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_15_060.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_18_060.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_22_700.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_28_100.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_30_700.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_36_260.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_45_240.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_45_960.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
Shotcut_00_00_46_360.png,Wicomico Ferry Upper,,y,,,,,,25.7,,,,
P1011347.JPG,Tank 2-15,,y,200,0.033333333,4.5,2,0,10.1,,y,n,
P1011348.JPG,Tank 2-15,,y,320,0.033333333,4.5,2,0,10.1,,y,n,
P1011349.JPG,Tank 2-15,,y,320,0.033333333,4.5,2,0,10.1,,y,n,
P1011351.JPG,Tank 2-15,,y,1000,0.016666667,4.5,2,0,10.1,,y,n,
P1011352.JPG,Tank 2-15,,y,500,0.033333333,4.5,2,0,10.1,,y,n,
P1011353.JPG,Tank 2-15,,y,400,0.033333333,4.5,2,0,10.1,,y,y,
P1011354.JPG,Tank 2-15,,y,250,0.033333333,4.5,2,0,12.7,,y,n,
P1011355.JPG,Tank 2-15,,y,320,0.033333333,4.5,2,0,12.7,,y,n,
P1011356.JPG,Tank 2-15,,y,500,0.033333333,4.5,2,0,12.7,,y,n,
P1011357.JPG,Tank 2-15,,y,400,0.033333333,4.5,2,0,12.7,,y,n,
P1011358.JPG,Tank 2-15,,y,640,0.033333333,4.5,2,0,12.7,,y,n,
P1011359.JPG,Tank 2-15,,y,640,0.033333333,4.5,2,0,12.7,,y,n,
P1011360.JPG,Tank 2-15,,y,400,0.033333333,4.5,2,0,12.7,,y,y,
P1011361.JPG,Tank 2-15,,y,400,0.033333333,4.5,2,0,13.5,,y,n,
P1011362.JPG,Tank 2-15,,y,1000,0.0125,4.5,2,0,13.5,,y,n,
P1011363.JPG,Tank 2-15,,y,640,0.025,4.5,2,0,13.5,,y,n,
P1011364.JPG,Tank 2-15,,y,1600,0.0125,4.5,2,0,13.5,,y,n,
P1011365.JPG,Tank 2-15,,y,640,0.033333333,4.5,2,0,13.5,,y,n,
P1011366.JPG,Tank 2-15,,y,1000,0.0125,4.5,2,0,13.5,,y,n,
P1011367.JPG,Tank 2-15,,y,400,0.033333333,4.5,2,0,13.5,,y,y,
P1011368.JPG,Tank 2-15,,y,400,0.033333333,4.5,2,0,14.8,,y,n,
P1011370.JPG,Tank 2-15,,y,320,0.033333333,4.5,2,0,14.8,,y,n,
P1011371.JPG,Tank 2-15,,y,400,0.033333333,4.5,2,0,14.8,,y,n,
P1011372.JPG,Tank 2-15,,y,500,0.033333333,4.5,2,0,14.8,,y,n,
P1011373.JPG,Tank 2-15,,y,640,0.025,4.5,2,0,14.8,,y,n,
P1011374.JPG,Tank 2-15,,y,500,0.033333333,4.5,2,0,14.8,,y,y,
P1011375.JPG,Tank 2-15,,y,400,0.033333333,4.5,2,0,16.6,,y,n,
P1011381.JPG,Tank 2-15,,y,320,0.033333333,4.5,2,0,16.6,,y,n,
P1011385.JPG,Tank 2-15,,y,400,0.033333333,4.5,2,0,16.6,,y,n,
P1011386.JPG,Tank 2-15,,y,400,0.033333333,4.5,2,0,16.6,,y,n,
P1011387.JPG,Tank 2-15,,y,500,0.033333333,4.5,2,0,16.6,,y,n,
P1011388.JPG,Tank 2-15,,y,1600,0.01,5.4,2.3,0,16.6,,y,y,
P1011389.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,18.8,,y,n,
P1011390.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,18.8,,y,n,
P1011391.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,18.8,,y,n,
P1011394.JPG,Tank 2-15,,y,400,0.033333333,5.4,2.3,0,18.8,,y,n,
P1011395.JPG,Tank 2-15,,y,800,0.033333333,5.4,2.3,0,18.8,,y,n,
P1011396.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,18.8,,y,n,
P1011397.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,18.8,,y,y,
P1011398.JPG,Tank 2-15,,y,320,0.033333333,5.4,2.3,0,19.9,,y,n,
P1011399.JPG,Tank 2-15,,y,3200,0.003125,5.4,2.3,0,19.9,,y,n,
P1011401.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,19.9,,y,n,
P1011405.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,19.9,,y,n,
P1011406.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,19.9,,y,n,
P1011407.JPG,Tank 2-15,,y,400,0.033333333,5.4,2.3,0,19.9,,y,y,
P1011408.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,21.4,,y,n,
P1011409.JPG,Tank 2-15,,y,400,0.033333333,5.4,2.3,0,21.4,,y,n,
P1011410.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,21.4,,y,n,
P1011411.JPG,Tank 2-15,,y,400,0.033333333,5.4,2.3,0,21.4,,y,n,
P1011412.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,21.4,,y,n,
P1011413.JPG,Tank 2-15,,y,640,0.033333333,5.4,2.3,0,21.4,,y,n,
P1011415.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,21.4,,y,n,
P1011417.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,21.4,,y,n,
P1011418.JPG,Tank 2-15,,y,200,0.033333333,5.4,2.3,0,21.4,,y,n,
P1011419.JPG,Tank 2-15,,y,640,0.033333333,5.4,2.3,0,21.4,,y,n,
P1011421.JPG,Tank 2-15,,y,800,0.033333333,5.4,2.3,0,21.4,,y,n,
P1011422.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,21.4,,y,y,
P1011423.JPG,Tank 2-15,,y,400,0.033333333,5.4,2.3,0,23.8,,y,n,
P1011424.JPG,Tank 2-15,,y,400,0.033333333,5.4,2.3,0,23.8,,y,n,
P1011425.JPG,Tank 2-15,,y,320,0.033333333,5.4,2.3,0,23.8,,y,n,
P1011427.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,23.8,,y,n,
P1011428.JPG,Tank 2-15,,y,640,0.033333333,5.4,2.3,0,23.8,,y,n,
P1011429.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,23.8,,y,y,
P1011430.JPG,Tank 2-15,,y,400,0.033333333,5.4,2.3,0,25.5,,y,n,
P1011431.JPG,Tank 2-15,,y,400,0.033333333,5.4,2.3,0,25.5,,y,n,
P1011433.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,25.5,,y,n,
P1011434.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,25.5,,y,n,
P1011435.JPG,Tank 2-15,,y,1000,0.02,5.4,2.3,0,25.5,,y,n,
P1011436.JPG,Tank 2-15,,y,640,0.033333333,5.4,2.3,0,25.5,,y,n,
P1011437.JPG,Tank 2-15,,y,400,0.033333333,5.4,2.3,0,25.5,,y,y,
P1011441.JPG,Tank 2-15,,y,500,0.033333333,5.4,2.3,0,30.4,,y,n,
P1011444.JPG,Tank 2-15,,y,800,0.016666667,5.4,2.3,0,30.4,,y,n,
P1011445.JPG,Tank 2-15,,y,800,0.025,5.4,2.3,0,30.4,,y,n,
P1011446.JPG,Tank 2-15,,y,800,0.02,5.4,2.3,0,30.4,,y,n,
P1011447.JPG,Tank 2-15,,y,800,0.016666667,5.4,2.3,0,30.4,,y,y,
P1011448.JPG,Tank 2-15,,y,800,0.016666667,5.4,2.3,0,32.5,,y,n,
P1011449.JPG,Tank 2-15,,y,800,0.016666667,5.4,2.3,0,32.5,,y,n,
P1011450.JPG,Tank 2-15,,y,800,0.02,5.4,2.3,0,32.5,,y,n,
P1011451.JPG,Tank 2-15,,y,800,0.02,5.4,2.3,0,32.5,,y,n,
P1011452.JPG,Tank 2-15,,y,800,0.02,5.4,2.3,0,32.5,,y,n,
P1011453.JPG,Tank 2-15,,y,800,0.016666667,5.4,2.3,0,32.5,,y,n,
P1011454.JPG,Tank 2-15,,y,800,0.016666667,5.4,2.3,0,32.5,,y,y,
P1011455.JPG,Tank 2-15,,y,800,0.016666667,5.4,2.3,0,36.1,,y,n,
P1011456.JPG,Tank 2-15,,y,800,0.016666667,5.4,2.3,0,36.1,,y,n,
P1011457.JPG,Tank 2-15,,y,800,0.016666667,5.4,2.3,0,36.1,,y,n,
P1011458.JPG,Tank 2-15,,y,800,0.02,5.4,2.3,0,36.1,,y,n,
P1011459.JPG,Tank 2-15,,y,800,0.033333333,5.4,2.3,0,36.1,,y,n,
P1011460.JPG,Tank 2-15,,y,800,0.033333333,5.4,2.3,0,36.1,,y,n,
P1011461.JPG,Tank 2-15,,y,800,0.016666667,5.4,2.3,0,36.1,,y,y,
P1011462.JPG,Tank 2-15,,y,800,0.02,5.4,2.3,0,38,,y,n,
P1011463.JPG,Tank 2-15,,y,800,0.02,5.4,2.3,0,38,,y,n,
P1011464.JPG,Tank 2-15,,y,800,0.016666667,5.4,2.3,0,38,,y,n,
P1011466.JPG,Tank 2-15,,y,800,0.025,5.4,2.3,0,38,,y,n,
P1011467.JPG,Tank 2-15,,y,1000,0.033333333,5.4,2.3,0,38,,y,n,
P1011468.JPG,Tank 2-15,,y,800,0.033333333,5.4,2.3,0,38,,y,n,
P1011469.JPG,Tank 2-15,,y,800,0.02,5.4,2.3,0,38,,y,y,
P1011470.JPG,Tank 2-15,,y,800,0.02,5.4,2.3,0,41.8,,y,n,
P1011471.JPG,Tank 2-15,,y,800,0.02,5.4,2.3,0,41.8,,y,n,
P1011472.JPG,Tank 2-15,,y,800,0.025,5.4,2.3,0,41.8,,y,n,
